Цена за квадрат,Этаж,Общая,Метро,Цена,Этажность здания,Широта дома,Долгота дома,Широта метро,Долгота метро,До центра,До метро,Азимут
547170.0,10,53.0,Славянский бульвар,29000000.0,22,55.71584,37.4745609,55.7304105,37.4724634,10.115889517207599,1.6275781883324663,11.539
459589.0,3,42.44,Тульская,19504957.0,20,55.706481,37.6330709,55.708907,37.6246697,5.299787141512201,0.5931860995912128,107.869
425591.0,24,67.61,Нагорная,28774207.0,27,55.6729072,37.6073218,55.6724402,37.6102268,9.024736199311398,0.19003121004559284,77.87
539025.0,6,76.41,Фили,41186900.0,11,55.7438374,37.4867888,55.74613,37.514819,8.499718872894007,1.7787895810220735,3.295
302678.0,6,85.9,Мневники,26000000.0,24,55.7723397,37.4742695,55.761043,37.471355,9.446245899728076,1.2709816454675937,354.223
358311.0,3,37.9,Строгино,13580000.0,25,55.794126,37.3975758,55.803717,37.403076,14.73147041463062,1.1221781215573585,351.825
653600.0,8,81.8,Мичуринский проспект,53464480.0,12,55.71359690000001,37.5042515,55.689425,37.483,8.582071068124817,3.0046457052266455,15.178
202762.0,2,72.4,Ольховая,14680000.0,14,55.5050854,37.3398413,55.568893,37.459118,32.85134566574669,10.352654651581243,34.968
939091.0,16,133.31,Киевская,125190241.0,18,55.73978580000001,37.5207247,55.74468100000001,37.565382,6.484174089114189,2.857271174360624,6.223
888889.0,16,225.0,Раменки,200000000.0,17,55.6917927,37.5029445,55.7060767,37.5138911,10.119724428012377,1.7328835634314022,22.513
370000.0,2,101.1,Фили,37407000.0,41,55.7438993,37.5084528,55.74613,37.514819,7.15150826634301,0.4706755944123609,3.902
1350000.0,8,208.7,Китай-город,281745000.0,8,55.752334,37.635405,55.7541093,37.6347486,0.9134003887848916,0.20190851859998502,176.025
1061000.0,6,153.3,Китай-город,162651300.0,8,55.7508633,37.6497305,55.7541093,37.6347486,1.827565315009201,1.0077593954982127,175.689
347110.0,25,57.1,Мичуринский проспект,19820000.0,25,55.67800889999999,37.4822499,55.689425,37.483,12.120245609243709,1.2718991136081839,23.331
596154.0,30,52.0,Выставочная,31000000.0,79,55.7507033,37.5358404,55.750223,37.541479,5.3589235087033975,0.35808672389228374,1.54
223277.0,5,76.9,Трикотажная,17170000.0,22,55.844513,37.402063,55.833115,37.399002,17.06041867510463,1.2834497744027995,341.798
314300.0,2,69.56,Спартак,21862708.0,8,55.8265766,37.45232439999999,55.818146,37.435894,13.342663492138627,1.3934226998784656,341.089
980674.0,5,258.0,Октябрьская,253014018.0,17,55.7333508,37.609712,55.730778,37.611406,2.3633829561705015,0.3055785162063184,54.777
482385.0,2,22.4,Мичуринский проспект,10805422.0,36,55.6885024,37.4715488,55.689425,37.483,11.86435440981243,0.7274878487168532,19.028
522727.0,12,44.0,Минская,23000000.0,25,55.71584,37.4745609,55.724791,37.496755,10.115889517207599,1.7141901172071514,11.539
434430.0,12,72.28,Дубровка,31400578.0,12,55.7137916,37.6591514,55.7178531,37.6767665,5.0372508924114765,1.1958940486710952,140.403
421795.0,17,53.8,Минская,22692571.0,52,55.7060767,37.5138911,55.724791,37.496755,8.56156289453159,2.3454829014947673,19.354
236842.0,5,57.0,Филатов Луг,13500000.0,9,55.5808021,37.466857,55.601423,37.407559,21.545926062166632,4.387355468764363,41.573
260870.0,18,69.1,Спартак,18026117.0,22,55.8265766,37.45232439999999,55.818146,37.435894,13.342663492138627,1.3934226998784656,341.089
286842.0,2,38.0,Сходненская,10900000.0,14,55.8571795,37.432764,55.8518542,37.4388419,16.50384042485938,0.7045812353599978,336.458
700738.0,9,94.9,Деловой центр,66500000.0,78,55.7507033,37.5358404,55.748845,37.539744,5.3589235087033975,0.3207715717305416,1.54
310080.0,14,37.7,Сходненская,11690000.0,17,55.8515671,37.42312769999999,55.8518542,37.4388419,16.52295600628466,0.9847222745643116,338.593
300792.0,4,37.9,Сходненская,11400000.0,9,55.84469199999999,37.452091,55.8518542,37.4388419,14.667331109307273,1.1509152379675847,336.877
226960.0,10,72.7,Митино,16500000.0,17,55.835386,37.355614,55.845816,37.362022,18.975731611000853,1.2287001563309843,346.285
705769.0,14,104.0,Славянский бульвар,73400000.0,26,55.71584,37.4745609,55.7304105,37.4724634,10.115889517207599,1.6275781883324663,11.539
400308.0,11,82.0,Шелепиха,32825230.0,33,55.7603592,37.5190412,55.7566971,37.525776,6.447434395138087,0.5873829533022215,356.993
447769.0,17,23.4,Нагатинская,10477802.0,26,55.6840192,37.647196,55.682852,37.622702,7.918942033868345,1.5461875183332656,115.381
249483.0,3,58.0,Мневники,14470000.0,9,55.7702873,37.4736074,55.761043,37.471355,9.439387249342108,1.0389030516968274,354.875
385000.0,16,123.9,Калужская,47701500.0,32,55.6565233,37.5593212,55.65712500000001,37.540487,11.482824043160647,1.1874007364523058,51.231
202762.0,2,72.4,Ольховая,14680000.0,14,55.5050854,37.3398413,55.568893,37.459118,32.85134566574669,10.352654651581243,34.968
205128.0,5,97.5,Сходненская,20000000.0,5,55.8440429,37.43389850000001,55.8518542,37.4388419,15.464518107968127,0.9231800053750175,339.055
888889.0,16,225.0,Раменки,200000000.0,17,55.6917927,37.5029445,55.7060767,37.5138911,10.119724428012377,1.7328835634314022,22.513
667400.0,9,53.4,Панфиловская,35639160.0,14,55.8060316,37.5025737,55.7990141,37.4989172,9.451531303773699,0.8142688596479961,340.68
758245.0,10,84.8,Курская,64299148.0,11,55.7630541,37.6648195,55.758025,37.657869,2.943932122850237,0.7098660670994315,189.709
353338.0,5,61.7,Алексеевская,21800952.0,15,55.808014,37.6362688,55.8077942,37.6387375,6.133867121054836,0.1567147108344568,250.545
288020.0,14,44.8,Тушинская,12903303.0,25,55.8269938,37.415762,55.82710059999999,37.4366454,15.250850844176819,1.3088400721411517,344.188
263672.0,14,51.2,Митино,13500000.0,17,55.85088,37.3563607,55.845816,37.362022,19.81934335129358,0.6660628079747876,343.77
543568.0,24,24.1,Хорошево,13100000.0,27,55.76152949999999,37.5114282,55.7750796,37.4770716,6.9376425944200255,2.63174586232882,356.718
340519.0,9,77.0,Сходненская,26220000.0,17,55.8412168,37.4395579,55.8518542,37.4388419,14.990566164845212,1.185206765358962,339.075
2047868.0,7,103.2,Третьяковская,211340000.0,14,55.742222,37.621738,55.7404433,37.6297242,1.267016548837445,0.5392815897227603,94.484
556200.0,5,65.2,Хорошево,36264240.0,8,55.764812,37.510018,55.7750796,37.4770716,7.080422513475669,2.3627699745448303,355.424
935484.0,11,93.0,Достоевская,87000000.0,14,55.7868928,37.6181952,55.78134799999999,37.614972,3.711568511679219,0.649623796288613,276.147
261231.0,10,65.0,Тушинская,16980000.0,16,55.8293949,37.4225087,55.82710059999999,37.4366454,15.04325752171351,0.922026895790517,343.175
449759.0,8,59.0,Калужская,26535759.0,47,55.6563759,37.5229967,55.65712500000001,37.540487,12.455677000523005,1.104075005048852,38.138
252340.0,3,57.7,Мневники,14560000.0,9,55.7702873,37.4736074,55.761043,37.471355,9.439387249342108,1.0389030516968274,354.875
629921.0,34,50.8,Тестовская,32000000.0,65,55.7507033,37.5358404,55.7475464,37.5359871,5.3589235087033975,0.3516013024092006,1.54
366412.0,2,32.4,Минская,11871748.0,52,55.7060767,37.5138911,55.724791,37.496755,8.56156289453159,2.3454829014947673,19.354
650372.0,15,94.1,Славянский бульвар,61200000.0,26,55.71584,37.474561,55.7304105,37.4724634,10.115883803301983,1.627578697213495,11.539
366009.0,17,82.8,Мичуринский проспект,30305546.0,36,55.6885024,37.4715488,55.689425,37.483,11.86435440981243,0.7274878487168532,19.028
657343.0,5,143.0,Славянский бульвар,94000000.0,20,55.7138716,37.4749307,55.7304105,37.4724634,10.188178269557586,1.8479034943007566,12.153
1105952.0,1,210.0,улица Народного ополчения,232250000.0,3,55.7840818,37.4285348,55.7824218,37.4822852,12.549705651752998,3.37744196525955,352.85
280000.0,7,79.0,Октябрьское поле,22120000.0,25,55.7893398,37.4714709,55.793556,37.49341,10.195288251234386,1.4540612009089027,349.281
281000.0,12,52.2,Спартак,14668200.0,22,55.8283977,37.4194024,55.818146,37.435894,15.143743077752402,1.5398841765274223,343.626
762500.0,25,120.0,Улица 1905 года,91500000.0,44,55.7702462,37.5635763,55.76493199999999,37.561387,4.055329808275064,0.6074179799604708,347.072
423913.0,6,46.0,Шелепиха,19500000.0,24,55.7610475,37.5130354,55.7566971,37.525776,6.830886968820943,0.9350874884081639,356.871
481183.0,9,74.4,Парк Победы,35800000.0,13,55.7359616,37.498874,55.73588480000001,37.5174924,7.919081907045448,1.1695933647590786,6.523
359406.0,3,116.1,Фили,41727000.0,20,55.743522,37.4724229,55.74613,37.514819,9.39932474731113,2.678398530940078,3.073
1800000.0,6,150.0,Фрунзенская,270000000.0,14,55.726551,37.5690949,55.726909,37.57857,4.439341957808332,0.5966751557597523,22.412
658824.0,21,85.0,Славянский бульвар,56000000.0,22,55.71699,37.47697,55.7304105,37.4724634,9.925054956236425,1.5207932710759102,11.379
464052.0,10,76.5,Динамо,35500000.0,12,55.7907449,37.560129,55.789751,37.558177,5.631782927349581,0.16504319858634628,334.214
464491.0,16,106.1,Октябрьское поле,49282518.0,20,55.78970469999999,37.4576798,55.793556,37.49341,11.01207083632276,2.281935060169166,350.069
322083.0,11,48.0,Трикотажная,15460000.0,25,55.8265766,37.45232439999999,55.833115,37.399002,13.342663492138627,3.419912795720943,341.089
529800.0,10,139.5,Хорошево,73907100.0,20,55.764812,37.510018,55.7750796,37.4770716,7.080422513475669,2.3627699745448303,355.424
621693.0,10,75.6,Минская,47000000.0,26,55.71584,37.4745609,55.724791,37.496755,10.115889517207599,1.7141901172071514,11.539
750000.0,3,104.7,Китай-город,78525000.0,8,55.752334,37.635405,55.7541093,37.6347486,0.9134003887848916,0.20190851859998502,176.025
612940.0,12,88.1,Минская,54000000.0,25,55.71584,37.4745609,55.724791,37.496755,10.115889517207599,1.7141901172071514,11.539
600675.0,14,84.2,Комсомольская,50576835.0,22,55.7767198,37.646606,55.7755042,37.6562754,3.0341457054327385,0.6216944326997501,215.612
413280.0,9,107.7,Электрозаводская,44510256.0,11,55.7796327,37.697012,55.7811743,37.7050092,5.581152125428288,0.530335719481817,195.186
478200.0,35,41.1,Шелепиха,19654020.0,41,55.7610475,37.5130354,55.7566971,37.525776,6.830886968820943,0.9350874884081639,356.871
641791.0,15,134.0,Славянский бульвар,86000000.0,26,55.7138716,37.4749307,55.7304105,37.4724634,10.188178269557586,1.8479034943007566,12.153
680400.0,12,132.35,Панфиловская,90050940.0,14,55.8060316,37.5025737,55.7990141,37.4989172,9.451531303773699,0.8142688596479961,340.68
330000.0,16,72.1,Народное ополчение,23793000.0,21,55.7824218,37.4822852,55.7759203,37.4752325,9.281121028214734,0.8484231693864789,350.655
516733.0,2,25.1,Панфиловская,12970000.0,23,55.7889984,37.4738453,55.7990141,37.4989172,10.043318488888692,1.9278568500817557,349.214
310471.0,2,78.7,Технопарк,24434052.0,9,55.7052019,37.6327695,55.69391299999999,37.664347,5.438178862204389,2.3498466953751675,107.013
377962.0,28,137.3,Минская,51894182.0,56,55.7060767,37.5138911,55.724791,37.496755,8.56156289453159,2.3454829014947673,19.354
723270.0,5,159.0,Киевская,115000000.0,11,55.7485965,37.558432,55.74468100000001,37.565382,3.9699900955944942,0.6168823072691824,3.619
567664.0,4,45.55,Автозаводская,25857095.0,21,55.7137916,37.6591514,55.707632,37.657674,5.0372508924114765,0.6920478897560021,140.403
457119.0,27,48.84,Нагорная,22325691.0,27,55.6729072,37.6073218,55.6724402,37.6102268,9.024736199311398,0.19003121004559284,77.87
852291.0,8,156.05,Фрунзенская,133000000.0,11,55.7267157,37.5682864,55.726909,37.57857,4.464473141485312,0.6464992393726674,21.98
974843.0,7,159.0,Улица 1905 года,155000000.0,21,55.7598612,37.5549344,55.76493199999999,37.561387,4.208053511875641,0.6948487721381644,355.706
249329.0,1,59.6,Проспект Вернадского,14860000.0,10,55.6661742,37.4921651,55.677108,37.505945,12.662962461529828,1.4945361418656138,28.244
1150000.0,3,58.1,Тверская,66815000.0,5,55.768487,37.603408,55.765195,37.60584,1.9932482533353615,0.39704133698645666,326.206
351300.0,20,85.1,Беговая,29895630.0,25,55.7768325,37.5297018,55.77325570000001,37.5486043,6.289545577104861,1.2512829187023067,348.606
518870.0,14,201.3,Алексеевская,104448531.0,15,55.808014,37.6362688,55.8077942,37.6387375,6.133867121054836,0.1567147108344568,250.545
446400.0,36,109.7,Шелепиха,48970080.0,41,55.7610475,37.5130354,55.7566971,37.525776,6.830886968820943,0.9350874884081639,356.871
613635.0,5,129.0,Смоленская,79158859.0,13,55.7533802,37.5806993,55.74726099999999,37.581945,2.532513333307177,0.6857709895240199,0.242
400529.0,12,101.5,Нагатинская,40653676.0,26,55.6840192,37.647196,55.682852,37.622702,7.918942033868345,1.5461875183332656,115.381
824107.0,6,50.7,Смоленская,41782210.0,13,55.7533802,37.5806993,55.74726099999999,37.581945,2.532513333307177,0.6857709895240199,0.242
923193.0,13,132.15,Улица 1905 года,122000000.0,21,55.7629876,37.5553441,55.76493199999999,37.561387,4.2544544482848385,0.43675547700075984,353.538
309986.0,2,66.59,Калитники,20641998.0,21,55.7302651,37.6982976,55.7339392,37.7020516,5.504367914958536,0.47217915693799895,166.55
263298.0,22,37.6,Молодежная,9900000.0,23,55.7164825,37.3918478,55.7408078,37.4152942,14.97825770686012,3.083015751856248,7.309
640000.0,13,142.13,Ленинский проспект,90963200.0,17,55.6945956,37.5568052,55.707584,37.586158,7.709492375713456,2.3445826004693693,36.034
2049434.0,2,97.1,Третьяковская,199000000.0,7,55.7410908,37.6232726,55.7404433,37.6297242,1.3992818879290907,0.4115861191626975,102.749
375778.0,11,77.5,Шаболовская,29122762.0,12,55.70804039999999,37.6065785,55.71823190000001,37.6090757,5.152543666680433,1.1454915197633704,68.16
194993.0,1,75.9,Боровское шоссе,14800000.0,17,55.644468,37.34056,55.6466493,37.366404,21.415268435618092,1.64522797932116,17.125
719000.0,2,122.7,Китай-город,88221300.0,8,55.7508633,37.6497305,55.7541093,37.6347486,1.827565315009201,1.0077593954982127,175.689
591600.0,2,36.5,Улица Сергея Эйзенштейна,21593400.0,29,55.835072,37.6382769,55.8312806,37.643042,9.135760449514338,0.5170570226993141,255.062
2099941.0,2,168.1,Баррикадная,353000000.0,7,55.758261,37.5928822,55.761124,37.579499,1.8421047163474833,0.8986237020278283,352.52
375743.0,24,92.1,Фили,34605900.0,28,55.7583585,37.5085037,55.74613,37.514819,7.084941363562932,1.418061850411901,358.08
1812081.0,6,149.0,Фрунзенская,270000000.0,14,55.726551,37.5690949,55.726909,37.57857,4.439341957808332,0.5966751557597523,22.412
359527.0,4,61.3,Фили,22039000.0,20,55.743522,37.4724229,55.74613,37.514819,9.39932474731113,2.678398530940078,3.073
263298.0,22,37.6,Молодежная,9900000.0,23,55.7164825,37.3918478,55.7408078,37.4152942,14.97825770686012,3.083015751856248,7.309
483000.0,1,39.39,Тушинская,19025370.0,19,55.8265766,37.45232439999999,55.82710059999999,37.4366454,13.342663492138627,0.9843561725974821,341.089
297000.0,16,53.2,Октябрьское поле,15800400.0,25,55.7893398,37.4714709,55.793556,37.49341,10.195288251234386,1.4540612009089027,349.281
394651.0,2,91.7,Серпуховская,36189460.0,28,55.719128,37.636777,55.72719799999999,37.625253,3.9628770157588287,1.153978824056635,119.967
406000.0,2,63.5,Калужская,25781000.0,32,55.6565233,37.5593212,55.65712500000001,37.540487,11.482824043160647,1.1874007364523058,51.231
670400.0,7,56.9,Мичуринский проспект,38145760.0,9,55.71359690000001,37.5042515,55.689425,37.483,8.582071068124817,3.0046457052266455,15.178
853271.0,3,119.54,Фрунзенская,102000000.0,15,55.7232855,37.5713031,55.726909,37.57857,4.598314817162497,0.6093047763187205,25.768
514580.0,15,173.5,Дубровка,89279586.0,29,55.7137916,37.6591514,55.7178531,37.6767665,5.0372508924114765,1.1958940486710952,140.403
1504545.0,2,72.6,Третьяковская,109230000.0,14,55.742222,37.621738,55.7404433,37.6297242,1.267016548837445,0.5392815897227603,94.484
839500.0,2,65.5,Новослободская,54987250.0,6,55.776106,37.602578,55.77959329999999,37.60132,2.7610379139311854,0.3962117125115719,315.987
210630.0,2,55.1,Ольховая,11605700.0,14,55.5050854,37.3398413,55.568893,37.459118,32.85134566574669,10.352654651581243,34.968
419210.0,7,91.1,Зорге,38190031.0,27,55.782977,37.508237,55.7880788,37.5084414,7.798843216946206,0.5681685562630703,348.342
